"","species","brood_year","release_location_code","hatchery_location_code","first_release_date_month","jday","avg_weight","release_stage_assigned","fate","event_released","number_cwt_estimated","sar","tags_lost"
"381","1",1977,"3F42001^^260002^R","3F42001^^260002^H02",4,113,90,"smolt","spawngr",47047,56.12,0.001192849703488,46990.88
"382","1",1996,"3F42001^^260002^R","3F42001^^260002^H02",3,61,100,"smolt","spawngr",55470,12.12,0.000218496484586263,55457.88
"383","1",1998,"3F42001^^260002^R","3F42001^^260002^H02",3,61,100,"smolt","spawngr",48822,20.18,0.000413338249149973,48801.82
"384","1",1995,"3F42001^^260002^R","3F42001^^260002^H02",3,63,100,"smolt","spawngr",19592,1.54,7.8603511637403e-05,19590.46
"385","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,100,"smolt","spawngr",94711,270.77,0.00285890762424639,94440.23
"386","1",1999,"3F42001^^260002^R","3F42001^^260002^H02",3,64,100,"smolt","spawngr",16527,39.8,0.00240818055303443,16487.2
"387","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",3,67,100,"smolt","spawngr",58262,0,0,58262
"388","1",2009,"3F42001^^260002^R","3F42001^^260002^H02",3,84,100,"smolt","spawngr",98756,48.96,0.000495767345781522,98707.04
"389","1",2006,"3F42001^^260002^R","3F42001^^260002^H02",3,85,100,"smolt","spawngr",86441,51.72,0.000598327182702653,86389.28
"390","1",1995,"3F42001^^260002^R","3F42001^^260002^H02",4,91,100,"smolt","spawngr",19239,1.54,8.00457404230989e-05,19237.46
"391","1",1996,"3F42001^^260002^R","3F42001^^260002^H02",4,91,100,"smolt","spawngr",55958,18.28,0.00032667357661103,55939.72
"392","1",1995,"3F42001^^260599^R","3F42001^^260002^H02",4,91,100,"smolt","spawngr",19534,1.54,7.88368997645132e-05,19532.46
"393","1",1990,"3F42001^^260002^R","3F42001^^260002^H02",4,92,100,"smolt","spawngr",159525,41.9,0.000262654756307789,159483.1
"394","1",1999,"3F42001^^260002^R","3F42001^^260002^H02",2,58,110,"smolt","spawngr",44842,106.32,0.00237099148120066,44735.68
"395","1",1996,"3F42001^^260002^R","3F42001^^260002^H02",3,61,110,"smolt","spawngr",18645,5.58,0.000299275945293644,18639.42
"396","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,110,"smolt","spawngr",94026,174.38,0.00185459341033331,93851.62
"397","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",3,67,110,"smolt","spawngr",56964,4.81,8.44392949933291e-05,56959.19
"398","1",1995,"3F42001^^260002^R","3F42001^^260002^H02",4,91,110,"smolt","spawngr",19670,3.08,0.000156583629893238,19666.92
"399","1",1996,"3F42001^^260002^R","3F42001^^260002^H02",4,91,110,"smolt","spawngr",54148,27.32,0.0005045431040851,54120.68
"400","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",4,95,110,"smolt","spawngr",31339,13.16,0.000419924056287693,31325.84
"401","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",3,67,120,"smolt","spawngr",28227,0,0,28227
"402","1",2008,"3F42001^^260002^R","3F42001^^260002^H02",3,88,120,"smolt","spawngr",94965,43.36,0.000456589269730953,94921.64
"403","1",1975,"3F42001^^260002^R","3F42001^^260002^H02",3,67,130,"smolt","spawngr",61782,6.66,0.000107798387879965,61775.34
